SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,Other remarks,
608339,Buwangolo,Mbale  ,Rural,Silver-P3,Netis,Jude Musana,William Bwire,1.087433333,34.21583,,
608325,Budhaya,Jinja ,Rural,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.392455,33.76870667,,
609376,Kyakaitaba,Fort Portal   ,Rural,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,0.453375,30.74117667,,
609375,Bucuuhya,Hoima  ,Rural,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.6837883,31.090775,,
609396,Rushayo,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.3955561,30.3749745,,
609405,Kasheshe,Kabale  ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.878326667,29.91142833,,
609386,Buraru,Hoima  ,Rural,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,1.454011667,31.535245,,
609409,Kavu,Kabale  ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-1.3376117,30.1423883,,
609394,Kashenyi,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-1.1847783,29.944675,,
609380,Kyanyambali,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,0.682831667,30.95532333,,
607941,Lwengo Bukoto,Masaka ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.3640417,31.6640917,,
607509,Nakabago Nyenje,Mukono ,Urban,C,Netis,Samuel Naseke,William Bwire,0.3826267,32.74483,,
607042,Bukerere ,Mukono ,Urban,C,Netis,Samuel Naseke,William Bwire,0.416106017,32.71358098,,
606874,Musikoma,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,0.940548333,34.34200333,,
606870,Yumbe West,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.463578333,31.24580333,,
606829,Seguku Zone 5,Kampala West ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.230078333,32.54997,,
606862,Kiganda,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.43629,31.34953833,,
606821,Kitiko,Kampala West ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.213825,32.55877667,,
606848,Afere,Arua  ,Rural,C,I-Engineering,Innocent Ayiko,Allan Kavuma,2.576717,30.8778986,,
606801,Abilonino,Lira ,Rural,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.22869265,32.64784331,,
606826,Kikungiri,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.2715015,29.9881327,,
606842,Gasenyi,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-1.3062539,29.6938508,,
606843,Kantambara,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-1.391205,29.95042333,,
606852,Bukwale,Jinja ,Urban,C,Netis,Emmanuel Kafuko,William Bwire,0.4768,33.245025,,
606895,Busumbuso,Luwero ,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,1.067876667,32.04270167,,
606859,Bweyale COU,Lira ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.95459194,32.14349604,,
606823,Buramba,Mbarara ,Rural,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.53780582,30.14514284,,
606886,Katama,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6918556,31.7197448,,
606885,Ajesa,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,1.52089665,33.4483303,,
606892,Busibante,Luwero ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.381725,32.62952,,
606904,Lango College 2,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.264938333,32.897985,,
606896,Orube,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.0263302,30.9304967,,
606899,Maduga,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.655975,31.715545,,
606903,Kayanda,Luwero ,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,0.59627011,32.38048792,,
606898,Busumbu,Mbale  ,Urban,C,Netis,Jude Musana,William Bwire,0.838,34.27958333,,
608640,Pabbo,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.001413333,32.14030333,,
607922,Nakanyonyi,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.5486583,32.7346383,,
606905,Obera,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.25022256,32.87745357,,
606869,Namugoona St Kizito,Mityana ,Rural,C,Camusat,Christopher Alituha,Faridah Nantege,0.33559685,32.54520739,,
606890,Busabala 2,Kampala West ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.2440434,32.57638585,,
606879,Kisingiri Road,Mityana ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.30991046,32.56084143,,
606827,Kabaawo Zone,Kampala West ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.28757753,32.5430051,,
609430,Lukalu,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2671012,32.275413,,
607923,Lugazi Nsenya,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.310145,32.95872,,
609491,Kungu 2,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.39529928,32.6117114,,
606868,Mutungo Zone 2,Kampala South ,Urban,C,Netis,Salim Kinene,William Bwire,0.3065433,32.6441317,,
606876,Kawaala Zone,Mityana ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.34142343,32.55424601,,
606902,Kibingo,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.44469,31.32835833,,
606884,Wagaba Zone,Mityana ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.30521583,32.55864028,,
606872,Komamboga Hospital,Luwero ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.39194877,32.58598894,,
606875,Buwate 2,Luwero ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.399883333,32.62179333,,
606878,Kito Zone,Kampala East  ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.331228333,32.66245167,,
609407,Kandago,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-1.163516667,30.07751667,,
609406,Kashayo,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.7479049,29.8680767,,
609400,Burungira,Mbarara ,Rural,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.421901,30.2479554,,
609414,KabingoB,Fort Portal   ,Rural,Silver-P4,Camusat,Thomasi Seruyange,Faridah Nantege,0.1798167,30.6717483,,
609404,Ibaare,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.7607913,30.1791616,,
607902,Saazi (Lulongo),Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.0981778,32.4319538,,
607911,Biwalwe,Hoima  ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.793911667,31.64290333,,
606900,Rwengoma,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.657976667,30.26648833,,
606897,Mgbwere,Gulu ,Urban,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.3656333,31.7826467,,
609437,Bukuma,Luwero ,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,0.82810481,32.48697688,,
606825,Kiwafu 2,Kampala South ,Urban,C,Netis,Salim Kinene,William Bwire,0.28804,32.61128167,,
609442,Buyanga,Jinja ,Urban,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.67315055,33.65238197,,
609436,Kazinga Cell,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2740902,32.504103,,
609438,Kabasojo,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.5494883,31.391805,,
609444,Kasaayi,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.4587467,32.7281017,,
609470,Nyangilia,Arua  ,Urban,Silver-P3,I-Engineering,Innocent Ayiko,Allan Kavuma,3.389071667,30.95432,,
609467,Bulegeya,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,1.153113333,33.21351833,,
609476,Vvugamira,Mityana ,Rural,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.36818561,32.3806761,,
609471,Ndalike,Jinja ,Rural,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.979446667,33.26936333,,
609462,Kibira,Luwero ,Rural,Silver-P3,Netis,Samuel Naseke,William Bwire,0.699725,32.8970183,,
609458,Kisigula,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.26630415,32.53676732,,
609455,Kashenyi Cell,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.6485469,30.675801,,
609449,Kiwenda Cell,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.549511667,32.629555,,
609483,Lumuli,Mukono ,Rural,Silver-P3,Netis,Samuel Naseke,William Bwire,0.649145,33.06650333,,
609481,Buwaaya,Jinja ,Urban,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.511315,33.50604167,,
609454,Jinja Central Road ,Mukono ,Urban,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.445386667,33.19774333,,
609475,Nkolempoomye,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.521288333,32.58322167,,
609488,Ganda,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.34760532,32.52974329,,
609432,Najjera Road,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.37622,32.6256333,,
609450,Namengo,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.362443333,32.93927,,
609439,Buyiisa,Masaka ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.4841645,31.6449304,,
607920,Luvumbula,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2938737,32.3785503,,
609452,Kimanya,Masaka ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.358241667,31.73324667,,
609463,Acetgwen,Soroti  ,Urban,Silver-P3,Netis,Moses Wandera,William Bwire,1.69240905,33.60390247,,
609464,Katente,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.269946667,32.867625,,
609490,Ngongolo,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.15423515,32.47795444,,
609445,Kagugube,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.3252139,32.5660967,,
609499,Kisingire Cell,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.26391786,32.5530475,,
609431,Muti Ward,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.604325,30.66426,,
608715,Anai,Lira ,Rural,Silver-P3,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.23933913,32.87129438,,
609435,Wankulukuku,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.28276407,32.5520314,,
609486,Kalagi 2,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.5047823,32.7486764,,
606863,Bulyango,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6721728,31.62541,,
609443,Bunankanda,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.174703333,32.86332167,,
609466,Kikoni Canaan,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.345138333,32.55754,,
609448,Mbuya Barracks  ,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.32213,32.62406,,
609460,Rwemirinzi,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.6144927,30.6776847,,
609480,Kazinga Main,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.357773467,32.67880828,,
606849,Namwiwa,Jinja ,Rural,C,Netis,Emmanuel Kafuko,William Bwire,1.090175,33.54988,,
609453,Kalagala,Masaka ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.29293071,31.7609758,,
606854,Kyani,Jinja ,Rural,C,Netis,Emmanuel Kafuko,William Bwire,0.967038333,33.51749667,,
609456,Budoma,Jinja ,Rural,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.581075,33.35551167,,
607081,Buvuma Island 2,Mukono ,Rural,C,Netis,Samuel Naseke,William Bwire,0.14519,33.16096167,,
606853,Kaluuba,Jinja ,Rural,C,Netis,Emmanuel Kafuko,William Bwire,0.395138333,33.52053667,,
609465,Kikaya,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.30946713,32.50046962,,
607908,Nsasa,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.419041667,32.660265,,
606809,Odolo East,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.611915,33.71504167,,
607544,Namubiru,Mukono ,Urban,C,Netis,Samuel Naseke,William Bwire,0.37093335,32.7742677,,
609461,Kiswahili,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.607845,30.66219833,,
609473,Bujumbura East  ,Hoima  ,Urban,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,1.436273333,31.36009333,,
606832,Bubale,Fort Portal   ,Rural,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.0539017,30.2584517,,
609234,Mbarara 6,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.58811,30.66389333,,
609472,Nagalabi,Kampala West ,Rural,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.26186512,32.47897865,,
606804,Bugongo,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-0.566061667,29.96815333,,
606814,Gashoro,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-1.350476984,29.78332384,,
606844,Walukuba Central,Hoima  ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.841453333,31.38101833,,
606839,Kirongo,Fort Portal   ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.277218333,30.09534,,
606819,Kajuma Zone,Fort Portal   ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.858423333,30.507045,,
606802,Ruyonza,Mbarara ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-1.0005686,30.7249242,,
609518,Nsakya,Mukono ,Rural,Silver-P3,Netis,Samuel Naseke,William Bwire,0.394848333,33.00797,,
609493,Nsimbe Estates,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2547779,32.4080403,,
609485,Bugobe,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.7486569,32.8954103,,
609501,Kalagala 2,Luwero ,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,0.96443137,32.33663457,,
609515,Bumudoma,Mbale  ,Rural,Silver-P3,Netis,Jude Musana,William Bwire,1.20679,34.32945,,
609514,Namande,Mbale  ,Rural,Silver-P3,Netis,Jude Musana,William Bwire,0.953315,34.38928167,,
609533,Jupupio,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,2.499555267,31.2000553,,
609563,Nabunyiri,Mbale,Urban,C,Netis,Jude Musana,William Bwire,1.10353,34.18240667,,
609575,Kirasa 2,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6820367,31.7349531,,
609561,Oladut,Mbale,Rural,C,Netis,Jude Musana,William Bwire,1.255291667,33.87259167,,
609536,Telela,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.272911667,32.87847,,
609579,Nyangahya,Hoima  ,Urban,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6723452,31.7167599,,
609541,Okorotok,Mbale,Rural,C,Netis,Jude Musana,William Bwire,1.2222733,33.65419,,
609549,Karoko,Gulu,Urban,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.381475,31.79911,,
609534,Lipa,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.404176667,30.95890333,,
609598,Kilalamba,Kampala North,Rural,C,I-Engineering,Robert Otim,Allan Kavuma,1.16370261,32.49168824,,
609537,Akiruket,Mbale,Urban,C,Netis,Jude Musana,William Bwire,0.839171667,34.174705,,
609550,Parikile,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.460883333,31.24338833,,
607917,Naama,Mityana,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.4161583,31.97972,,
609522,Acegelekinei,Soroti  ,Urban,Silver-P3,Netis,Moses Wandera,William Bwire,1.86712535,34.11665998,,
609508,Kamubeize,Mbarara ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.9612262,30.7313165,,
609530,Doko,Mbale,Urban,Silver-P3,Netis,Jude Musana,William Bwire,1.076638333,34.13650333,,
609520,Orua Orum,Gulu,Rural,Silver-P3,I-Engineering,Moses Kaganda,Allan Kavuma,2.5345506,32.2327058,,
609616,Kyangwale,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.366351667,30.194005,,
609585,Kyengaju,Hoima  ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.935216667,30.81706333,,
609622,Malomba,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.78511,30.12506,,
609595,Kaghorwe,Fort Portal   ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,0.015143333,29.77917167,,
609587,Katikala,Hoima  ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,1.14716,31.28846333,,
609596,Masandala,Fort Portal   ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.7123169,30.0726884,,
609591,Kyajawa,Hoima  ,Rural,C,Camusat,Patrick Kinyera,Faridah Nantege,1.063388333,31.410875,,
609525,Losidok,Mbale,Rural,C,Netis,Jude Musana,William Bwire,1.664683333,34.94016667,,
609500,Sumbwe 2,Mityana,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.31730591,32.51006828,,
609457,Kiyinda,Mityana,Rural,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.3876208,32.0580224,,
609506,Kayanja Kasenyi,Mityana,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.8726567,31.10666,,
609548,Layibi 2,Gulu,Urban,C,I-Engineering,Moses Kaganda,Allan Kavuma,2.7503691,32.2884607,,
606855,Mbaale,Jinja ,Rural,C,Netis,Emmanuel Kafuko,William Bwire,0.52316,33.470545,,
609529,Komolicher,Soroti  ,Urban,Silver-P3,Netis,Moses Wandera,William Bwire,3.683723333,33.94849167,,
609556,Adak,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,1.8503881,32.352843,,
609546,Buwesa,Mbale  ,Urban,C,Netis,Jude Musana,William Bwire,0.874993333,34.36819333,,
609510,Kinyamari,Kabale  ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-1.3761933,29.88755,,
609539,Bumadyemu,Mbale,Urban,C,Netis,Jude Musana,William Bwire,1.1744,34.34233333,,
609513,Kicwamba,Mbarara ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.7480667,30.6387317,,
609504,Kitega,Mbarara ,Urban,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.32451,30.4556433,,
606822,Mbirizi_2,Masaka ,Rural,C,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.39778642,31.40669529,,
609487,Canaan,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.325997971,32.65687928,,
609538,Busula,Mbale  ,Urban,C,Netis,Jude Musana,William Bwire,0.90372,34.25997833,,
609540,Kadengele,Mbale  ,Urban,C,Netis,Jude Musana,William Bwire,1.192206667,33.85191,,
609554,Pakeyo,Gulu,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.025796667,32.76185167,,
609607,Wansalanyi,Luwero ,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,0.844981667,32.28373833,,
609555,Akaidebe,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.030778333,32.96099333,,
609577,Mujunza,Hoima  ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,1.257663333,31.52008667,,
609576,Kihamya,Hoima  ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6863353,31.7801604,,
609502,Muramba    ,Kabale  ,Rural,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.954421667,29.81032667,,
609505,Jirise    ,Kabale  ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-0.95229,29.66659,,
609434,Wilson Road,Kampala North,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.31532969,32.57655895,,
609565,Okec Oyera,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.26672742,32.85261245,,
609562,Celecelea,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.643535,31.73197667,,
609552,Puvungu 2,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,2.463553483,31.49910935,,
609535,Mission Village,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,2.4127924,30.98207382,,
609567,Atop,Arua  ,Rural,C,I-Engineering,Innocent Ayiko,Allan Kavuma,2.1867739,32.504332,,
609543,Mite,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.01896,30.86980833,,
609551,Matimedikiti,Lira ,Rural,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.46077773,32.71438871,,
609559,Laber,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.1994894,33.0868053,,
609557,Awuch Cell,Gulu ,Urban,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.279766667,32.88160833,,
609570,Nyambiri / Kaminga,Arua  ,Urban,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.67693,30.98119667,,
609544,Majengo,Soroti  ,Urban,C,Netis,Moses Wandera,William Bwire,1.762341667,33.15320167,,
609542,Obuku,Soroti  ,Urban,C,Netis,Moses Wandera,William Bwire,1.731898333,33.59333667,,
609507,Lwachizamba    ,Kabale  ,Urban,Silver-P3,Camusat,Denis Masaba,Faridah Nantege,-1.395371667,30.01745833,,
609503,Kikondokondo    ,Mbarara ,Rural,Silver-P3,Camusat,Thomasi Seruyange,Faridah Nantege,-0.00308,30.9556767,,
609478,Mulawa,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.408075,32.64155167,,
609582,Nalukonge,Kampala North,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,1.50907313,32.38652286,,
609517,Buluzwala,Mbale,Rural,Silver-P3,Netis,Jude Musana,William Bwire,1.133476667,34.36419167,,
609519,Osu,Arua  ,Rural,Silver-P3,I-Engineering,Innocent Ayiko,Allan Kavuma,3.025665,30.9170883,,
609604,Kapera,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3877872,32.646409,,
609441,Nalufenya,Mukono ,Urban,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.431005,33.200845,,
609590,Namalere,Kampala North,Urban,C,I-Engineering,Joash Lubwama,Allan Kavuma,0.42062043,32.55212947,,
609605,Kakyerere 2,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.438895,30.57533667,,
609611,Rwemiringa,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-0.81380564,30.12322299,,
609623,Buhundu,Fort Portal   ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.763386667,30.07175333,,
609597,Kansiima,Fort Portal   ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.617745,30.638065,,
609599,Mutukula_2,Masaka ,Rural,C,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.9971144,31.4140245,,
609594,Rukunyu,Fort Portal   ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,0.260536667,30.44573833,,
609446,Joint Medical Stores,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.297786667,32.59381,,
609586,Kyenzige,Hoima  ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.9795,30.84369,,
609581,Nabusugwe 2,Kampala East  ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.408967083,32.67666475,,
609617,Kyakatama,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.51122,30.31646,,
609574,Nabweru 2/North,Mityana ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.36410008,32.54437227,,
606881,Bumwangu,Mbale,Rural,C,Netis,Jude Musana,William Bwire,1.443385,34.37144167,,
609610,Kininga,Mbarara ,Rural,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.2632287,30.4499118,,
609558,Kalongo 2,Gulu ,Urban,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.0361874,33.3719738,,
609523,Oyaro,Soroti  ,Rural,Silver-P3,Netis,Moses Wandera,William Bwire,2.631315,33.66416,,
609615,Rukungiri TC,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-0.784325,29.9262433,,
609613,Kakyu Ward,Mbarara ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,-0.1951886,30.156779,,
609592,Rugando,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-0.7367417,30.009155,,
609547,Tididyek,Mbale,Urban,C,Netis,Moses Wandera,William Bwire,1.494798133,33.81551422,,
609606,Omurutezo,Kabale  ,Rural,C,Camusat,Denis Masaba,Faridah Nantege,-0.9236,29.88752,,
609584,Mwitamba,Hoima  ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.891246667,30.96244833,,
609602,Nabugabo_2,Kampala North,Urban,C,I-Engineering,Joash Lubwama,Allan Kavuma,0.31510399,32.57350717,,
609531,Lira_Senior_Quarters_2,Lira ,Urban,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.245433333,32.903535,,
